id,rid, day, timing ,starttime,endtime
1921,274,Thu,10 AM to 1 AM,10:00 AM,1:00 AM
1922,274,Fri,10 AM to 1 AM,10:00 AM,1:00 AM
1923,274,Sat,10 AM to 1 AM,10:00 AM,1:00 AM
1924,274,Sun,10 AM to 1 AM,10:00 AM,1:00 AM
1925,275,Mon,9 AM to 11:30 PM,9:00 AM,11:30 PM
1926,275,Tue,9 AM to 11:30 PM,9:00 AM,11:30 PM
1927,275,Wed,9 AM to 11:30 PM,9:00 AM,11:30 PM
1928,275,Thu,9 AM to 11:30 PM,9:00 AM,11:30 PM
1929,275,Fri,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1930,275,Sat,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1931,275,Sun,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1932,276,Mon,5 PM to 1:30 AM,5:00 PM,1:30 AM
1933,276,Tue,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1934,276,Wed,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1935,276,Thu,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1936,276,Fri,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1937,276,Sat,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1938,276,Sun,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
1939,277,Mon,4 PM to 1 AM,4:00 PM,1:00 AM
1940,277,Tue,4 PM to 1 AM,4:00 PM,1:00 AM
1941,277,Wed,4 PM to 1 AM,4:00 PM,1:00 AM
1942,277,Thu,4 PM to 1 AM,4:00 PM,1:00 AM
1943,277,Fri,4 PM to 1 AM,4:00 PM,1:00 AM
1944,277,Sat,4 PM to 1 AM,4:00 PM,1:00 AM
1945,277,Sun,4 PM to 1 AM,4:00 PM,1:00 AM
1946,278,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
1947,278,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
1948,278,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
1949,278,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
1950,278,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
1951,278,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
1952,278,Sun,12 Noon to 4 AM,12:00 PM,4:00 AM
1953,279,Mon,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1954,279,Tue,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1955,279,Wed,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1956,279,Thu,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1957,279,Fri,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1958,279,Sat,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1959,279,Sun,12 Noon to 11:45 PM,12:00 PM,11:45 PM
1960,280,Mon,11:30 AM to 11 PM,11:30 AM,11:00 PM
1961,280,Tue,11:30 AM to 11 PM,11:30 AM,11:00 PM
1962,280,Wed,11:30 AM to 11 PM,11:30 AM,11:00 PM
1963,280,Thu,11:30 AM to 11 PM,11:30 AM,11:00 PM
1964,280,Fri,11:30 AM to 11 PM,11:30 AM,11:00 PM
1965,280,Sat,11:30 AM to 11 PM,11:30 AM,11:00 PM
1966,280,Sun,11:30 AM to 11 PM,11:30 AM,11:00 PM
1967,281,Mon,4 PM to 1:30 AM,4:00 PM,1:30 AM
1968,281,Tue,4 PM to 1:30 AM,4:00 PM,1:30 AM
1969,281,Wed,4 PM to 1:30 AM,4:00 PM,1:30 AM
1970,281,Thu,4 PM to 1:30 AM,4:00 PM,1:30 AM
1971,281,Fri,4 PM to 1:30 AM,4:00 PM,1:30 AM
1972,281,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
1973,281,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
1974,282,Mon,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1975,282,Tue,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1976,282,Wed,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1977,282,Thu,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1978,282,Fri,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1979,282,Sat,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1980,282,Sun,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1981,283,Mon,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1982,283,Tue,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1983,283,Wed,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1984,283,Thu,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1985,283,Fri,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1986,283,Sat,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1987,283,Sun,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
1988,284,Mon,Closed,closed,closed
1989,284,Tue,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1990,284,Wed,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1991,284,Thu,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1992,284,Fri,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1993,284,Sat,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1994,284,Sun,12 Midnight to 12:30 AM,12:00 AM,12:30 AM
1995,285,Mon,7 PM to 1:30 AM,7:00 PM,1:30 AM
1996,285,Tue,7 PM to 1:30 AM,7:00 PM,1:30 AM
1997,285,Wed,7 PM to 1:30 AM,7:00 PM,1:30 AM
1998,285,Thu,7 PM to 1:30 AM,7:00 PM,1:30 AM
1999,285,Fri,7 PM to 1:30 AM,7:00 PM,1:30 AM
2000,285,Sat,7 PM to 1:30 AM,7:00 PM,1:30 AM
2001,285,Sun,7 PM to 1:30 AM,7:00 PM,1:30 AM
2002,286,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
2003,286,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
2004,286,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
2005,286,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
2006,286,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
2007,286,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
2008,286,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
2009,287,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2010,287,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2011,287,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2012,287,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2013,287,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2014,287,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2015,287,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
2016,288,Mon,6 PM to 1:30 AM,6:00 PM,1:30 AM
2017,288,Tue,6 PM to 1:30 AM,6:00 PM,1:30 AM
2018,288,Wed,6 PM to 1:30 AM,6:00 PM,1:30 AM
2019,288,Thu,6 PM to 1:30 AM,6:00 PM,1:30 AM
2020,288,Fri,6 PM to 1:30 AM,6:00 PM,1:30 AM
2021,288,Sat,6 PM to 1:30 AM,6:00 PM,1:30 AM
2022,288,Sun,6 PM to 1:30 AM,6:00 PM,1:30 AM
2023,289,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2024,289,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2025,289,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2026,289,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2027,289,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2028,289,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2029,289,Sun,12 Noon to 4 AM,12:00 PM,4:00 AM
2030,290,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2031,290,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2032,290,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2033,290,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2034,290,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2035,290,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2036,290,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
2037,291,Mon,9 AM to 11:30 PM,9:00 AM,11:30 PM
2038,291,Tue,9 AM to 11:30 PM,9:00 AM,11:30 PM
2039,291,Wed,9 AM to 11:30 PM,9:00 AM,11:30 PM
2040,291,Thu,9 AM to 11:30 PM,9:00 AM,11:30 PM
2041,291,Fri,9 AM to 11:30 PM,9:00 AM,11:30 PM
2042,291,Sat,9 AM to 11:30 PM,9:00 AM,11:30 PM
2043,291,Sun,9 AM to 11:30 PM,9:00 AM,11:30 PM
2044,292,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2045,292,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2046,292,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2047,292,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2048,292,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2049,292,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2050,292,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2051,293,Mon,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2052,293,Tue,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2053,293,Wed,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2054,293,Thu,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2055,293,Fri,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2056,293,Sat,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2057,293,Sun,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
2058,294,Mon,9 AM to 1 AM,9:00 AM,1:00 AM
2059,294,Tue,9 AM to 1 AM,9:00 AM,1:00 AM
2060,294,Wed,9 AM to 1 AM,9:00 AM,1:00 AM
2061,294,Thu,9 AM to 1 AM,9:00 AM,1:00 AM
2062,294,Fri,9 AM to 1 AM,9:00 AM,1:00 AM
2063,294,Sat,9 AM to 1 AM,9:00 AM,1:00 AM
2064,294,Sun,9 AM to 4 AM,9:00 AM,4:00 AM
2065,295,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
2066,295,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
2067,295,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
2068,295,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
2069,295,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
2070,295,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
2071,295,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
2072,296,Mon,11 AM to 1:30 AM,11:00 AM,1:30 AM
2073,296,Tue,11 AM to 1:30 AM,11:00 AM,1:30 AM
2074,296,Wed,11 AM to 1:30 AM,11:00 AM,1:30 AM
2075,296,Thu,11 AM to 1:30 AM,11:00 AM,1:30 AM
2076,296,Fri,11 AM to 1:30 AM,11:00 AM,1:30 AM
2077,296,Sat,11 AM to 1:30 AM,11:00 AM,1:30 AM
2078,296,Sun,11 AM to 1:30 AM,11:00 AM,1:30 AM
2079,297,Mon,7:30 AM to 1 AM,7:30 AM,1:00 AM
2080,297,Tue,7:30 AM to 1 AM,7:30 AM,1:00 AM
2081,297,Wed,7:30 AM to 1 AM,7:30 AM,1:00 AM
2082,297,Thu,7:30 AM to 1 AM,7:30 AM,1:00 AM
2083,297,Fri,7:30 AM to 1 AM,7:30 AM,1:00 AM
2084,297,Sat,7:30 AM to 1 AM,7:30 AM,1:00 AM
2085,297,Sun,7:30 AM to 1 AM,7:30 AM,1:00 AM
2086,298,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2087,298,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2088,298,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2089,298,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2090,298,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2091,298,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2092,298,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2093,299,Mon,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2094,299,Tue,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2095,299,Wed,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2096,299,Thu,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2097,299,Fri,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2098,299,Sat,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2099,299,Sun,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
2100,300,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
2101,300,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
2102,300,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
2103,300,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
2104,300,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
2105,300,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
2106,300,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
2107,301,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2108,301,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2109,301,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2110,301,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2111,301,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2112,301,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2113,301,Sun,11 AM to 4 PM,12:00 PM,4:00 PM
2114,302,Mon,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2115,302,Tue,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2116,302,Wed,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2117,302,Thu,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2118,302,Fri,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2119,302,Sat,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2120,302,Sun,5:30 PM to 1:30 AM,5:30 PM,1:30 AM
2121,303,Mon,12 Noon to 4 AM,12:00 PM,4:00 AM
2122,303,Tue,12 Noon to 4 AM,12:00 PM,4:00 AM
2123,303,Wed,12 Noon to 4 AM,12:00 PM,4:00 AM
2124,303,Thu,12 Noon to 4 AM,12:00 PM,4:00 AM
2125,303,Fri,12 Noon to 4 AM,12:00 PM,4:00 AM
2126,303,Sat,12 Noon to 4 AM,12:00 PM,4:00 AM
2127,303,Sun,12 Noon to 4 AM,12:00 PM,4:00 AM
2128,304,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2129,304,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2130,304,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2131,304,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2132,304,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2133,304,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2134,304,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2135,305,Mon,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2136,305,Tue,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2137,305,Wed,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2138,305,Thu,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2139,305,Fri,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2140,305,Sat,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2141,305,Sun,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2142,306,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
2143,306,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
2144,306,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
2145,306,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
2146,306,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
2147,306,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
2148,306,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
2149,307,Mon,11 AM to 3 AM,11:00 AM,3:00 AM
2150,307,Tue,11 AM to 3 AM,11:00 AM,3:00 AM
2151,307,Wed,11 AM to 3 AM,11:00 AM,3:00 AM
2152,307,Thu,11 AM to 3 AM,11:00 AM,3:00 AM
2153,307,Fri,11 AM to 3 AM,11:00 AM,3:00 AM
2154,307,Sat,11 AM to 3 AM,11:00 AM,3:00 AM
2155,307,Sun,11 AM to 3 AM,11:00 AM,3:00 AM
2156,308,Mon,8 AM to 12 Midnight,8:00 AM,12:00 AM
2157,308,Tue,8 AM to 12 Midnight,8:00 AM,12:00 AM
2158,308,Wed,8 AM to 12 Midnight,8:00 AM,12:00 AM
2159,308,Thu,8 AM to 12 Midnight,8:00 AM,12:00 AM
2160,308,Fri,8 AM to 12 Midnight,8:00 AM,12:00 AM
2161,308,Sat,8 AM to 12 Midnight,8:00 AM,12:00 AM
2162,308,Sun,8 AM to 12 Midnight,8:00 AM,12:00 AM
2163,309,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
2164,309,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
2165,309,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
2166,309,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
2167,309,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
2168,309,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
2169,309,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
2170,310,Mon,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2171,310,Tue,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2172,310,Wed,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2173,310,Thu,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2174,310,Fri,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2175,310,Sat,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2176,310,Sun,11:30 AM to 12:30 AM,11:30 AM,12:30 AM
2177,311,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2178,311,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2179,311,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2180,311,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2181,311,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2182,311,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2183,311,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2184,312,Mon,Closed,closed,closed
2185,312,Tue,12 Noon to 3:15 PM,12:00 PM,3:15 PM
2186,312,Wed,12 Noon to 3:15 PM,12:00 PM,3:15 PM
2187,312,Thu,12 Noon to 3:15 PM,12:00 PM,3:15 PM
2188,312,Fri,12 Noon to 3:15 PM,12:00 PM,3:15 PM
2189,312,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2190,312,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
2191,313,Mon,9 AM to 1 AM,9:00 AM,1:00 AM
2192,313,Tue,9 AM to 1 AM,9:00 AM,1:00 AM
2193,313,Wed,9 AM to 1 AM,9:00 AM,1:00 AM
2194,313,Thu,9 AM to 1 AM,9:00 AM,1:00 AM
2195,313,Fri,9 AM to 1 AM,9:00 AM,1:00 AM
2196,313,Sat,9 AM to 1 AM,9:00 AM,1:00 AM
2197,313,Sun,9 AM to 1 AM,9:00 AM,1:00 AM
2198,314,Mon,11 AM to 12:30 AM,11:00 AM,12:30 AM
2199,314,Tue,11 AM to 12:30 AM,11:00 AM,12:30 AM
2200,314,Wed,11 AM to 12:30 AM,11:00 AM,12:30 AM
2201,314,Thu,11 AM to 12:30 AM,11:00 AM,12:30 AM
2202,314,Fri,11 AM to 12:30 AM,11:00 AM,12:30 AM
2203,314,Sat,11 AM to 12:30 AM,11:00 AM,12:30 AM
2204,314,Sun,11 AM to 12:30 AM,11:00 AM,12:30 AM
2205,315,Mon,11:45 AM to 10:45 PM,11:45 AM,10:45 PM
2206,315,Tue,11:45 AM to 10:45 PM,11:45 AM,10:45 PM
2207,315,Wed,11:45 AM to 10:45 PM,11:45 AM,10:45 PM
2208,315,Thu,11:45 AM to 10:45 PM,11:45 AM,10:45 PM
2209,315,Fri,11:45 AM to 10:45 PM,11:45 AM,10:45 PM
2210,315,Sat,11:45 AM to 11 PM,11:45 AM,11:00 PM
2211,315,Sun,11:45 AM to 11 PM,11:45 AM,11:00 PM
2212,316,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2213,316,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2214,316,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2215,316,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2216,316,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2217,316,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2218,316,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
2219,317,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2220,317,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2221,317,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2222,317,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2223,317,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2224,317,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2225,317,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2226,318,Mon,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2227,318,Tue,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2228,318,Wed,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2229,318,Thu,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2230,318,Fri,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2231,318,Sat,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2232,318,Sun,12 Noon to 2:30 PM,12:00 PM,2:30 PM
2233,319,Mon,11 AM to 4 AM,11:00 AM,4:00 AM
2234,319,Tue,11 AM to 4 AM,11:00 AM,4:00 AM
2235,319,Wed,11 AM to 4 AM,11:00 AM,4:00 AM
2236,319,Thu,11 AM to 4 AM,11:00 AM,4:00 AM
2237,319,Fri,11 AM to 5 AM,11:00 AM,5:00 AM
2238,319,Sat,11 AM to 5 AM,11:00 AM,5:00 AM
2239,319,Sun,11 AM to 4 AM,11:00 AM,4:00 AM
2240,320,Mon,8 AM to 11 PM,8:00 AM,11:00 PM
2241,320,Tue,8 AM to 11 PM,8:00 AM,11:00 PM
2242,320,Wed,8 AM to 11 PM,8:00 AM,11:00 PM
2243,320,Thu,8 AM to 11 PM,8:00 AM,11:00 PM
2244,320,Fri,8 AM to 11 PM,8:00 AM,11:00 PM
2245,320,Sat,8 AM to 11 PM,8:00 AM,11:00 PM
2246,320,Sun,8 AM to 11 PM,8:00 AM,11:00 PM
2247,321,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2248,321,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2249,321,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2250,321,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2251,321,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2252,321,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2253,321,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
2254,322,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2255,322,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2256,322,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2257,322,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2258,322,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2259,322,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2260,322,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2261,323,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
2262,323,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
2263,323,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
2264,323,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
2265,323,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
2266,323,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
2267,323,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
2268,324,Mon,6 PM to 12 Midnight,6:00 PM,6:00 PM
2269,324,Tue,6 PM to 12 Midnight,6:00 PM,6:00 PM
2270,324,Wed,6 PM to 12 Midnight,6:00 PM,6:00 PM
2271,324,Thu,6 PM to 12 Midnight,6:00 PM,6:00 PM
2272,324,Fri,6 PM to 12 Midnight,6:00 PM,6:00 PM
2273,324,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2274,324,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
2275,325,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
2276,325,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
2277,325,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
2278,325,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
2279,325,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
2280,325,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
2281,325,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
2282,326,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
2283,326,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
2284,326,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
2285,326,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
2286,326,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
2287,326,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
2288,326,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
2289,327,Mon,8 AM to 12 Midnight,8:00 AM,12:00 AM
2290,327,Tue,8 AM to 12 Midnight,8:00 AM,12:00 AM
2291,327,Wed,8 AM to 12 Midnight,8:00 AM,12:00 AM
2292,327,Thu,8 AM to 12 Midnight,8:00 AM,12:00 AM
2293,327,Fri,8 AM to 12 Midnight,8:00 AM,12:00 AM
2294,327,Sat,8 AM to 12 Midnight,8:00 AM,12:00 AM
2295,327,Sun,8 AM to 12 Midnight,8:00 AM,12:00 AM
2296,328,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2297,328,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2298,328,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2299,328,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2300,328,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2301,328,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2302,328,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
2303,329,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2304,329,Tue,12 Noon to 4 AM,12:00 PM,4:00 AM
2305,329,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2306,329,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2307,329,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2308,329,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
2309,329,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
